country,project-name,unit-name,capacity-(mw),status,reactor-type,model,owner,operator,lat,lng,location-accuracy,state/province,region,url,areas-subnat-sat-display
China,Fuqing nuclear power plant,2,1089.0,operating,pressurized water reactor,CNP-1000,China National Nuclear Power CO LTD [100%],Fujian Fuqing Nuclear Power CO LTD,25.4403,119.4426,exact,Fujian,Asia,https://www.gem.wiki/Fuqing_nuclear_power_plant,"Fujian, China"
China,Fuqing nuclear power plant,3,1089.0,operating,pressurized water reactor,CNP-1000,China National Nuclear Power CO LTD [100%],Fujian Fuqing Nuclear Power CO LTD,25.4403,119.4426,exact,Fujian,Asia,https://www.gem.wiki/Fuqing_nuclear_power_plant,"Fujian, China"
China,Fuqing nuclear power plant,4,1089.0,operating,pressurized water reactor,CNP-1000,China National Nuclear Power CO LTD [100%],Fujian Fuqing Nuclear Power CO LTD,25.4403,119.4426,exact,Fujian,Asia,https://www.gem.wiki/Fuqing_nuclear_power_plant,"Fujian, China"
China,Fuqing nuclear power plant,5,1150.0,operating,pressurized water reactor,HPR-1000,China National Nuclear Power CO LTD [100%],Fujian Fuqing Nuclear Power CO LTD,25.4403,119.4426,exact,Fujian,Asia,https://www.gem.wiki/Fuqing_nuclear_power_plant,"Fujian, China"
China,Fuqing nuclear power plant,6,1150.0,operating,pressurized water reactor,HPR-1000,China National Nuclear Power CO LTD [100%],Fujian Fuqing Nuclear Power CO LTD,25.4403,119.4426,exact,Fujian,Asia,https://www.gem.wiki/Fuqing_nuclear_power_plant,"Fujian, China"
China,Gansu Wuwei Thorium Molten Salt Reactor nuclear power plant,--,2.0,construction,molten salt reactor,Thorium Molten Salt Reactor (TMSR),Chinese Academy of Sciences [100%],"Shanghai Institute of Applied Physics, Chinese Academy of Sciences",38.928703,102.460965,approximate,Gansu,Asia,https://www.gem.wiki/Gansu_Wuwei_Thorium_Molten_Salt_Reactor_nuclear_power_plant,"Gansu, China"
China,Ganzhou nuclear power plant,1-1,1250.0,cancelled,pressurized water reactor,AP-1000,China General Nuclear Power Group Co Ltd [100%],,25.82845,114.9461,approximate,Jiangxi,Asia,https://www.gem.wiki/Ganzhou_nuclear_power_plant,"Jiangxi, China"
China,Ganzhou nuclear power plant,1-2,1250.0,cancelled,pressurized water reactor,AP-1000,China General Nuclear Power Group Co Ltd [100%],,25.82845,114.9461,approximate,Jiangxi,Asia,https://www.gem.wiki/Ganzhou_nuclear_power_plant,"Jiangxi, China"
China,Ganzhou nuclear power plant,3,1250.0,cancelled,pressurized water reactor,AP-1000,China General Nuclear Power Group Co Ltd [100%],,25.82845,114.9461,approximate,Jiangxi,Asia,https://www.gem.wiki/Ganzhou_nuclear_power_plant,"Jiangxi, China"
China,Ganzhou nuclear power plant,4,1250.0,cancelled,pressurized water reactor,AP-1000,China General Nuclear Power Group Co Ltd [100%],,25.82845,114.9461,approximate,Jiangxi,Asia,https://www.gem.wiki/Ganzhou_nuclear_power_plant,"Jiangxi, China"
Italy,Garigliano nuclear power plant,--,160.0,retired,boiling water reactor,BWR-1,Societa Gestione Impanti Nucleari SPA [100%],Societa Gestione Impanti Nucleari SPA,41.2584,13.8349,exact,Campania,Europe,https://www.gem.wiki/Garigliano_nuclear_power_plant,"Campania, Italy"
Japan,Genkai nuclear power plant,1,559.0,retired,pressurized water reactor,M (2-loop),Kyushu Electric Power CO INC [100%],Kyushu Electric Power CO INC,33.5152,129.83601,exact,,Asia,https://www.gem.wiki/Genkai_nuclear_power_plant,Japan
Japan,Genkai nuclear power plant,2,559.0,retired,pressurized water reactor,M (2-loop),Kyushu Electric Power CO INC [100%],Kyushu Electric Power CO INC,33.5152,129.83601,exact,,Asia,https://www.gem.wiki/Genkai_nuclear_power_plant,Japan
Japan,Genkai nuclear power plant,3,1180.0,operating,pressurized water reactor,M (4-loop),Kyushu Electric Power CO INC [100%],Kyushu Electric Power CO INC,33.5152,129.83601,exact,,Asia,https://www.gem.wiki/Genkai_nuclear_power_plant,Japan
Japan,Genkai nuclear power plant,4,1180.0,operating,pressurized water reactor,M (4-loop),Kyushu Electric Power CO INC [100%],Kyushu Electric Power CO INC,33.5152,129.83601,exact,,Asia,https://www.gem.wiki/Genkai_nuclear_power_plant,Japan
Canada,Gentilly nuclear power plant,1,266.0,retired,heavy water light water reactor,HW BLWR 250,Canadian Nuclear Laboratories LTD [100%],Hydro Quebec,46.3953,-72.3579,exact,Quebec,Americas,https://www.gem.wiki/Gentilly_nuclear_power_plant,"Quebec, Canada"
Canada,Gentilly nuclear power plant,2,675.0,retired,pressurized heavy water reactor,CANDU 6,Hydro Quebec [100%],Hydro Quebec,46.3955,-72.3556,exact,Quebec,Americas,https://www.gem.wiki/Gentilly_nuclear_power_plant,"Quebec, Canada"
Nigeria,Geregu nuclear power plant,1,1200.0,shelved,unknown,unknown,,,7.5649,6.6847,approximate,Kogi,Africa,https://www.gem.wiki/Geregu_nuclear_power_plant,"Kogi, Nigeria"
Nigeria,Geregu nuclear power plant,2,1200.0,shelved,unknown,unknown,,,7.5649,6.6847,approximate,Kogi,Africa,https://www.gem.wiki/Geregu_nuclear_power_plant,"Kogi, Nigeria"
Switzerland,Goesgen nuclear power plant,--,1060.0,operating,pressurized water reactor,PWR 3 Loop,Kernkraftwerk Gösgen-Däniken AG [100%],Kernkraftwerk Gösgen-Däniken AG,47.3656,7.96801,exact,Solothurn,Europe,https://www.gem.wiki/Goesgen_nuclear_power_plant,"Solothurn, Switzerland"
France,Golfech nuclear power plant,1,1363.0,operating,pressurized water reactor,P4 REP 1300,Electricité de France SA [100%],Electricité de France,44.106,0.8443,exact,Occitania,Europe,https://www.gem.wiki/Golfech_nuclear_power_plant,"Occitania, France"
France,Golfech nuclear power plant,2,1363.0,operating,pressurized water reactor,P4 REP 1300,Electricité de France SA [100%],Electricité de France,44.106,0.8443,exact,Occitania,Europe,https://www.gem.wiki/Golfech_nuclear_power_plant,"Occitania, France"
India,Gorakhpur Haryana nuclear power plant,1,700.0,pre-construction,pressurized heavy water reactor,PHWR-700,Nuclear Power Corporation Of India LTD [100%],Nuclear Power Corporation Of India LTD,29.44139,75.6322,exact,Haryana,Asia,https://www.gem.wiki/Gorakhpur_Haryana_nuclear_power_plant,"Haryana, India"
India,Gorakhpur Haryana nuclear power plant,2,700.0,pre-construction,pressurized heavy water reactor,PHWR-700,Nuclear Power Corporation Of India LTD [100%],Nuclear Power Corporation Of India LTD,29.44139,75.6322,exact,Haryana,Asia,https://www.gem.wiki/Gorakhpur_Haryana_nuclear_power_plant,"Haryana, India"
India,Gorakhpur Haryana nuclear power plant,3,700.0,pre-construction,pressurized heavy water reactor,PHWR-700,Nuclear Power Corporation Of India LTD [100%],Nuclear Power Corporation Of India LTD,29.44139,75.6322,exact,Haryana,Asia,https://www.gem.wiki/Gorakhpur_Haryana_nuclear_power_plant,"Haryana, India"
India,Gorakhpur Haryana nuclear power plant,4,700.0,pre-construction,pressurized heavy water reactor,PHWR-700,Nuclear Power Corporation Of India LTD [100%],Nuclear Power Corporation Of India LTD,29.44139,75.6322,exact,Haryana,Asia,https://www.gem.wiki/Gorakhpur_Haryana_nuclear_power_plant,"Haryana, India"
Switzerland,Graben nuclear power plant,1,1140.0,cancelled,boiling water reactor,unknown,,,47.2234,7.72501,approximate,Bern,Europe,https://www.gem.wiki/Graben_nuclear_power_plant,"Bern, Switzerland"
Germany,Grafenrheinfeld nuclear power plant,--,1345.0,retired,pressurized water reactor,unknown,PreussenElektra GmbH [100%],PreussenElektra,49.9839,10.1848,exact,Bavaria,Europe,https://www.gem.wiki/Grafenrheinfeld_nuclear_power_plant,"Bavaria, Germany"
United States,Grand Gulf nuclear power plant,1,1500.0,operating,boiling water reactor,BWR-6 (Mark 3),Systems Energy Resources INC [100%],Entergy Nuclear Operations INC,32.0081,-91.0478,exact,Mississippi,Americas,https://www.gem.wiki/Grand_Gulf_nuclear_power_plant,"Mississippi, United States"
United States,Grand Gulf nuclear power plant,2,1250.0,cancelled,boiling water reactor,unknown,Entergy Corp [100%],,32.0081,-91.0478,exact,Mississippi,Americas,https://www.gem.wiki/Grand_Gulf_nuclear_power_plant,"Mississippi, United States"
United States,Grand Gulf nuclear power plant,3,1520.0,cancelled,boiling water reactor,unknown,Entergy Corp [100%],,32.0081,-91.0478,exact,Mississippi,Americas,https://www.gem.wiki/Grand_Gulf_nuclear_power_plant,"Mississippi, United States"
France,Gravelines nuclear power plant,1,951.0,operating,pressurized water reactor,CP1,Electricité de France SA [100%],Electricité de France,51.0141,2.1332,exact,Hauts-de-France,Europe,https://www.gem.wiki/Gravelines_nuclear_power_plant,"Hauts-de-France, France"
France,Gravelines nuclear power plant,2,951.0,operating,pressurized water reactor,CP1,Electricité de France SA [100%],Electricité de France,51.0141,2.1332,exact,Hauts-de-France,Europe,https://www.gem.wiki/Gravelines_nuclear_power_plant,"Hauts-de-France, France"
France,Gravelines nuclear power plant,3,951.0,operating,pressurized water reactor,CP1,Electricité de France SA [100%],Electricité de France,51.0141,2.1332,exact,Hauts-de-France,Europe,https://www.gem.wiki/Gravelines_nuclear_power_plant,"Hauts-de-France, France"
France,Gravelines nuclear power plant,4,951.0,operating,pressurized water reactor,CP1,Electricité de France SA [100%],Electricité de France,51.0141,2.1332,exact,Hauts-de-France,Europe,https://www.gem.wiki/Gravelines_nuclear_power_plant,"Hauts-de-France, France"
France,Gravelines nuclear power plant,5,951.0,operating,pressurized water reactor,CP1,Electricité de France SA [100%],Electricité de France,51.0141,2.1332,exact,Hauts-de-France,Europe,https://www.gem.wiki/Gravelines_nuclear_power_plant,"Hauts-de-France, France"
France,Gravelines nuclear power plant,6,951.0,operating,pressurized water reactor,CP1,Electricité de France SA [100%],Electricité de France,51.0141,2.1332,exact,Hauts-de-France,Europe,https://www.gem.wiki/Gravelines_nuclear_power_plant,"Hauts-de-France, France"
France,Gravelines nuclear power plant,7,1650.0,announced,pressurized water reactor,EPR2,Electricité de France SA [100%],Electricité de France,51.0141,2.1332,exact,Hauts-de-France,Europe,https://www.gem.wiki/Gravelines_nuclear_power_plant,"Hauts-de-France, France"
France,Gravelines nuclear power plant,8,1650.0,announced,pressurized water reactor,EPR2,Electricité de France SA [100%],Electricité de France,51.0141,2.1332,exact,Hauts-de-France,Europe,https://www.gem.wiki/Gravelines_nuclear_power_plant,"Hauts-de-France, France"
United States,Greene County nuclear power plant,1,1212.0,cancelled,pressurized water reactor,unknown,Power Authority of the State of New York [100%],,42.1499,-73.9114,exact,New York,Americas,https://www.gem.wiki/Greene_County_nuclear_power_plant,"New York, United States"
United States,Greenwood nuclear power plant,2,1264.0,cancelled,pressurized water reactor,unknown,Detroit Edison CO [100%],,43.1062,-82.6979,exact,Michigan,Americas,https://www.gem.wiki/Greenwood_nuclear_power_plant,"Michigan, United States"
United States,Greenwood nuclear power plant,3,1264.0,cancelled,pressurized water reactor,unknown,Detroit Edison CO [100%],,43.1062,-82.6979,exact,Michigan,Americas,https://www.gem.wiki/Greenwood_nuclear_power_plant,"Michigan, United States"
Germany,Greifswald nuclear power plant,1,440.0,retired,pressurized water reactor,VVER V-230,Energiewerke Nord GMBH [100%],Energiewerke Nord GMBH,54.1416,13.6634,exact,Mecklenburg-Vorpommern,Europe,https://www.gem.wiki/Greifswald_nuclear_power_plant,"Mecklenburg-Vorpommern, Germany"
Germany,Greifswald nuclear power plant,2,440.0,retired,pressurized water reactor,VVER V-230,Energiewerke Nord GMBH [100%],Energiewerke Nord GMBH,54.1416,13.6634,exact,Mecklenburg-Vorpommern,Europe,https://www.gem.wiki/Greifswald_nuclear_power_plant,"Mecklenburg-Vorpommern, Germany"
Germany,Greifswald nuclear power plant,3,440.0,retired,pressurized water reactor,VVER V-230,Energiewerke Nord GMBH [100%],Energiewerke Nord GMBH,54.1416,13.6634,exact,Mecklenburg-Vorpommern,Europe,https://www.gem.wiki/Greifswald_nuclear_power_plant,"Mecklenburg-Vorpommern, Germany"
Germany,Greifswald nuclear power plant,4,440.0,retired,pressurized water reactor,VVER V-230,Energiewerke Nord GMBH [100%],Energiewerke Nord GMBH,54.1416,13.6634,exact,Mecklenburg-Vorpommern,Europe,https://www.gem.wiki/Greifswald_nuclear_power_plant,"Mecklenburg-Vorpommern, Germany"
Germany,Greifswald nuclear power plant,5,440.0,retired,pressurized water reactor,VVER V-213,"VEB KKW ""Bruno Leuschner"" [100%]",Energiewerke Nord GMBH,54.1416,13.6634,exact,Mecklenburg-Vorpommern,Europe,https://www.gem.wiki/Greifswald_nuclear_power_plant,"Mecklenburg-Vorpommern, Germany"
Germany,Greifswald nuclear power plant,6,440.0,cancelled,pressurized water reactor,VVER V-213,,,54.1416,13.6634,exact,Mecklenburg-Vorpommern,Europe,https://www.gem.wiki/Greifswald_nuclear_power_plant,"Mecklenburg-Vorpommern, Germany"
Germany,Greifswald nuclear power plant,7,440.0,cancelled,pressurized water reactor,VVER V-213,,,54.1416,13.6634,exact,Mecklenburg-Vorpommern,Europe,https://www.gem.wiki/Greifswald_nuclear_power_plant,"Mecklenburg-Vorpommern, Germany"
Germany,Greifswald nuclear power plant,8,440.0,cancelled,pressurized water reactor,VVER V-213,,,54.1416,13.6634,exact,Mecklenburg-Vorpommern,Europe,https://www.gem.wiki/Greifswald_nuclear_power_plant,"Mecklenburg-Vorpommern, Germany"
Germany,Greifswald nuclear power plant,9,440.0,cancelled,pressurized water reactor,VVER V-213,,,54.1416,13.6634,exact,Mecklenburg-Vorpommern,Europe,https://www.gem.wiki/Greifswald_nuclear_power_plant,"Mecklenburg-Vorpommern, Germany"
Germany,Grohnde nuclear power plant,--,1430.0,retired,pressurized water reactor,unknown,PreussenElektra GMBH [100%],PreussenElektra GMBH,52.0356,9.4135,exact,Lower Saxony,Europe,https://www.gem.wiki/Grohnde_nuclear_power_plant,"Lower Saxony, Germany"
Germany,Großwelzheim nuclear power plant,--,27.0,retired,boiling water reactor,Superheated steam reactor,Heissdampfreaktor-Betriebsgesellschaft MBH [100%],Heissdampfreaktor-Betriebsgesellschaft MBH,50.0581,8.9869,exact,Bavaria,Europe,https://www.gem.wiki/Großwelzheim_nuclear_power_plant,"Bavaria, Germany"
China,Guangshui nuclear power plant,1,1250.0,cancelled,pressurized water reactor,CAP1000,Hubei Nuclear Power CO LTD [100%],Hubei Nuclear Power CO LTD,31.617,113.826,approximate,Hubei,Asia,https://www.gem.wiki/Guangshui_nuclear_power_plant,"Hubei, China"
China,Guangshui nuclear power plant,2,1250.0,cancelled,pressurized water reactor,CAP1000,Hubei Nuclear Power CO LTD [100%],Hubei Nuclear Power CO LTD,31.617,113.826,approximate,Hubei,Asia,https://www.gem.wiki/Guangshui_nuclear_power_plant,"Hubei, China"
China,Guangshui nuclear power plant,3,1250.0,cancelled,pressurized water reactor,CAP1000,Hubei Nuclear Power CO LTD [100%],Hubei Nuclear Power CO LTD,31.617,113.826,approximate,Hubei,Asia,https://www.gem.wiki/Guangshui_nuclear_power_plant,"Hubei, China"
China,Guangshui nuclear power plant,4,1250.0,cancelled,pressurized water reactor,CAP1000,Hubei Nuclear Power CO LTD [100%],Hubei Nuclear Power CO LTD,31.617,113.826,approximate,Hubei,Asia,https://www.gem.wiki/Guangshui_nuclear_power_plant,"Hubei, China"
China,Guizhou Small Reactor nuclear power plant,1,100.0,cancelled,unknown,unknown,China General Nuclear Power Group Co Ltd [100%],China General Nuclear Power Group,27.7373,109.1852,approximate,Guizhou,Asia,https://www.gem.wiki/Guizhou_Small_Reactor_nuclear_power_plant,"Guizhou, China"
China,Guizhou Small Reactor nuclear power plant,2,100.0,cancelled,unknown,unknown,China General Nuclear Power Group Co Ltd [100%],China General Nuclear Power Group,27.7373,109.1852,approximate,Guizhou,Asia,https://www.gem.wiki/Guizhou_Small_Reactor_nuclear_power_plant,"Guizhou, China"
United States,Gulf Coast SMR nuclear power plant,1,80.0,announced,high temperature gas reactor,Xe-100,,,28.5033,-96.7745,exact,Texas,Americas,https://www.gem.wiki/Gulf_Coast_SMR_nuclear_power_plant,"Texas, United States"
United States,Gulf Coast SMR nuclear power plant,2,80.0,announced,high temperature gas reactor,Xe-100,,,28.5033,-96.7745,exact,Texas,Americas,https://www.gem.wiki/Gulf_Coast_SMR_nuclear_power_plant,"Texas, United States"
United States,Gulf Coast SMR nuclear power plant,3,80.0,announced,high temperature gas reactor,Xe-100,,,28.5033,-96.7745,exact,Texas,Americas,https://www.gem.wiki/Gulf_Coast_SMR_nuclear_power_plant,"Texas, United States"
United States,Gulf Coast SMR nuclear power plant,4,80.0,announced,high temperature gas reactor,Xe-100,,,28.5033,-96.7745,exact,Texas,Americas,https://www.gem.wiki/Gulf_Coast_SMR_nuclear_power_plant,"Texas, United States"
Germany,Gundremmingen nuclear power plant,A,250.0,retired,boiling water reactor,unknown,,Kernkraftwerke Gundremmingen Betriebsgesellschaft MBH,48.515,10.4016,exact,Bavaria,Europe,https://www.gem.wiki/Gundremmingen_nuclear_power_plant,"Bavaria, Germany"
Germany,Gundremmingen nuclear power plant,B,1344.0,retired,boiling water reactor,BWR-72,RWE Power AG [100%],Kernkraftwerk Gundremmingen GMBH,48.515,10.4016,exact,Bavaria,Europe,https://www.gem.wiki/Gundremmingen_nuclear_power_plant,"Bavaria, Germany"
Germany,Gundremmingen nuclear power plant,C,1344.0,retired,boiling water reactor,BWR-72,RWE Power AG [100%],Kernkraftwerk Gundremmingen GMBH,48.515,10.4016,exact,Bavaria,Europe,https://www.gem.wiki/Gundremmingen_nuclear_power_plant,"Bavaria, Germany"
China,Haifeng nuclear power plant,1,1250.0,cancelled,pressurized water reactor,CAP1000,China National Nuclear CORP [100%],Preparatory Office of Guangdong Haifeng Nuclear Power CO LTD,22.7913,115.1827,approximate,Guangdong,Asia,https://www.gem.wiki/Haifeng_nuclear_power_plant,"Guangdong, China"
China,Haifeng nuclear power plant,2,1250.0,cancelled,pressurized water reactor,CAP1000,China National Nuclear CORP [100%],Preparatory Office of Guangdong Haifeng Nuclear Power CO LTD,22.7913,115.1827,approximate,Guangdong,Asia,https://www.gem.wiki/Haifeng_nuclear_power_plant,"Guangdong, China"
China,Haixing nuclear power plant,1-1,1250.0,pre-construction,pressurized water reactor,AP-1000,China National Nuclear Power CO LTD [100%],Zhonghe Huadian Hebei Nuclear Power CO LTD,38.13483,117.722706,approximate,Hebei,Asia,https://www.gem.wiki/Haixing_nuclear_power_plant,"Hebei, China"
