,Unnamed: 0,GEM Mine ID,name,url,status,capacity_prod,capacity_output,owners,est_emissions,lng,lat,tracker,goget_id,status_year,subnational,Climate TRACE Field Estimate Year,Climate TRACE Field Emissions Factor,areas,Fuel description,Reserves Classification (Converted),Quantity (Converted),Units (Converted),Upstream methane intensity (kg/boe),Reserves Data Year,Quantity (boe),reserves_emissions,GEM Methane Plume ID,Satellite Data Provider,Instrument,date,Provider ID,Satellite Data Provider Ref,plume_emissions,Emissions Uncertainity (kg/hr),Type of Infrastructure,Infrastructure Notes,infra_name,GEM Infrastructure Wiki,Government Well ID (Nearby),California VISTA and other Government ID Assets (Nearby),lat,infra_filter,status_legend,scaling_col
4571,3032,,Gibraltar,https://www.gem.wiki/Gibraltar_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,7.043,-72.221,Oil and Gas Extraction Areas,OG0002968,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4572,3033,,Girasol,https://www.gem.wiki/Girasol_Oil_and_Gas_Field_(Colombia),operating,,,Mansarovar Energy Colombia Ltd,,6.321,-74.478,Oil and Gas Extraction Areas,OG0002971,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4573,3034,,Guando,https://www.gem.wiki/Guando_Oil_and_Gas_Field_(Colombia),operating,,,Perenco Oil And Gas Colombia Limited.,,4.175,-74.574,Oil and Gas Extraction Areas,OG0002978,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4574,3035,,Guando SW,https://www.gem.wiki/Guando_SW_Oil_and_Gas_Field_(Colombia),operating,,,Perenco Oil And Gas Colombia Limited.,,4.175,-74.574,Oil and Gas Extraction Areas,OG0002979,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4575,3036,,Guarilaque,https://www.gem.wiki/Guarilaque_Oil_Field_(Colombia),operating,,,Perenco Colombia Limited,,4.865,-71.602,Oil and Gas Extraction Areas,OG0002980,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4576,3037,,Guarrojo,https://www.gem.wiki/Guarrojo_Oil_Field_(Colombia),operating,,,Hocol S.A.,,4.28,-71.5,Oil and Gas Extraction Areas,OG0002982,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4577,3038,,Guatiquia,https://www.gem.wiki/Guatiquia_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,4.052,-73.438,Oil and Gas Extraction Areas,OG0002984,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4578,3039,,Hamaca,https://www.gem.wiki/Hamaca_Oil_Field_(Colombia),operating,,,Frontera Energy Colombia Corp Sucursal Colombia,,3.297,-72.228,Oil and Gas Extraction Areas,OG0002987,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4579,3040,,Hurón,https://www.gem.wiki/Hurón_Oil_and_Gas_Field_(Colombia),operating,,,Equion Energía Limited,,5.715,-72.235,Oil and Gas Extraction Areas,OG0002991,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4580,3041,,Indico,https://www.gem.wiki/Indico_Oil_and_Gas_Field_(Colombia),operating,,,Ongc Videsh Limited Sucursal Colombiana,,4.163,-72.749,Oil and Gas Extraction Areas,OG0002992,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4581,3042,,Infantas,https://www.gem.wiki/Infantas_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,6.949,-73.77,Oil and Gas Extraction Areas,OG0002993,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4582,3043,,Jacana,https://www.gem.wiki/Jacana_Oil_Field_(Colombia),operating,,,GeoPark Colombia S.A.S.,7267.191,4.41,-72.652,Oil and Gas Extraction Areas,OG0002995,2019,Jacana,2021,0.000831,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4583,3044,,Jazmin,https://www.gem.wiki/Jazmin_Oil_and_Gas_Field_(Colombia),operating,,,Mansarovar Energy Colombia Ltd,,6.321,-74.478,Oil and Gas Extraction Areas,OG0002996,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4584,3045,,La Cañada Norte,https://www.gem.wiki/La_Cañada_Norte_Oil_and_Gas_Field_(Colombia),operating,,,Hocol S.A.,,2.428,-75.631,Oil and Gas Extraction Areas,OG0003009,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4585,3046,,La Cira,https://www.gem.wiki/La_Cira_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,4820.712,6.949,-73.77,Oil and Gas Extraction Areas,OG0003010,2019,La Cira,2021,0.000637,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4586,3047,,La Creciente (San Pedro),https://www.gem.wiki/La_Creciente_(San_Pedro)_Oil_and_Gas_Field_(Colombia),operating,,,Frontera Energy Colombia Corp Sucursal Colombia,,9.385,-75.075,Oil and Gas Extraction Areas,OG0003012,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4587,3048,,La Hocha,https://www.gem.wiki/La_Hocha_Oil_and_Gas_Field_(Colombia),operating,,,Hocol S.A.,,2.428,-75.631,Oil and Gas Extraction Areas,OG0003020,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4588,3049,,Lisama,https://www.gem.wiki/Lisama_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,7.036,-73.555,Oil and Gas Extraction Areas,OG0003035,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4589,3050,,Llanito Unificado,https://www.gem.wiki/Llanito_Unificado_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,7.167,-73.84,Oil and Gas Extraction Areas,OG0003036,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4590,3051,,Llanos-58-4,https://www.gem.wiki/Llanos-58-4_Oil_Field_(Colombia),operating,,,Hupecol Operating Co LLC,,3.827,-72.634,Oil and Gas Extraction Areas,OG0003037,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4591,3052,,Mamey,https://www.gem.wiki/Mamey_Oil_and_Gas_Field_(Colombia),operating,,,Hocol S.A.,,9.598,-75.083,Oil and Gas Extraction Areas,OG0003046,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4592,3053,,Maná,https://www.gem.wiki/Maná_Oil_and_Gas_Field_(Colombia),operating,,,Interoil Colombia Exploration And Production,,4.588,-74.851,Oil and Gas Extraction Areas,OG0003047,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4593,3054,,Mariposa,https://www.gem.wiki/Mariposa_Oil_and_Gas_Field_(Colombia),operating,,,Ongc Videsh Limited Sucursal Colombiana,,4.163,-72.749,Oil and Gas Extraction Areas,OG0003052,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4594,3055,,Matachín Norte,https://www.gem.wiki/Matachín_Norte_Oil_and_Gas_Field_(Colombia),operating,,,Hocol S.A.,,3.846,-74.876,Oil and Gas Extraction Areas,OG0003055,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4595,3056,,Mauritía Norte,https://www.gem.wiki/Mauritía_Norte_Oil_Field_(Colombia),operating,,,Las Quinchas Resource Corp Surcursal Colombia,,4.993,-72.006,Oil and Gas Extraction Areas,OG0003061,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4596,3057,,Moqueta,https://www.gem.wiki/Moqueta_Oil_and_Gas_Field_(Colombia),operating,,,Gran Tierra Energy Colombia Ltd,,0.998,-76.634,Oil and Gas Extraction Areas,OG0003069,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4597,3058,,Moriche,https://www.gem.wiki/Moriche_Oil_and_Gas_Field_(Colombia),operating,,,Mansarovar Energy Colombia Ltd,,6.321,-74.478,Oil and Gas Extraction Areas,OG0003071,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4598,3059,,Nelson,https://www.gem.wiki/Nelson_Oil_and_Gas_Field_(Colombia),operating,,,Geoproduction Oil And Gas Company Of Colombia,,8.653,-75.384,Oil and Gas Extraction Areas,OG0003076,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4599,3060,,Nispero,https://www.gem.wiki/Nispero_Gas_Field_(Colombia),operating,,,Geoproduction Oil And Gas Company Of Colombia,,8.653,-75.384,Oil and Gas Extraction Areas,OG0003077,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4600,3061,,Nutria,https://www.gem.wiki/Nutria_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,7.036,-73.555,Oil and Gas Extraction Areas,OG0003078,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4601,3062,,Ocelote,https://www.gem.wiki/Ocelote_Oil_and_Gas_Field_(Colombia),operating,,,Hocol S.A.,,4.28,-71.5,Oil and Gas Extraction Areas,OG0003080,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4602,3063,,Orito,https://www.gem.wiki/Orito_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,0.666,-76.879,Oil and Gas Extraction Areas,OG0003087,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4603,3064,,Palagua,https://www.gem.wiki/Palagua_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,6.131,-74.477,Oil and Gas Extraction Areas,OG0003093,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4604,3065,,Palmer,https://www.gem.wiki/Palmer_Gas_Field_(Colombia),operating,,,Geoproduction Oil And Gas Company Of Colombia,,8.653,-75.384,Oil and Gas Extraction Areas,OG0003096,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4605,3066,,Palogrande,https://www.gem.wiki/Palogrande_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,3.104,-75.304,Oil and Gas Extraction Areas,OG0003097,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4606,3067,,Pandereta,https://www.gem.wiki/Pandereta_Gas_Field_(Colombia),operating,,,CNE Oil & Gas S A S,,8.774,-75.233,Oil and Gas Extraction Areas,OG0003099,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4607,3068,,Pauto Sur (Equión),https://www.gem.wiki/Pauto_Sur_(Equión)_Oil_and_Gas_Field_(Colombia),operating,,,Equion Energía Limited,25094.19,5.442,-72.442,Oil and Gas Extraction Areas,OG0003102,2019,Pauto Sur,2021,0.001435,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4608,3069,,Pauto Sur Recetor,https://www.gem.wiki/Pauto_Sur_Recetor_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,25094.19,5.326,-72.561,Oil and Gas Extraction Areas,OG0003104,2019,Pauto Sur,2021,0.001435,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4609,3070,,Payoa,https://www.gem.wiki/Payoa_Oil_and_Gas_Field_(Colombia),operating,,,Petrosantander (Colombia) Inc.,,7.264,-73.513,Oil and Gas Extraction Areas,OG0003106,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4610,3071,,Peguita,https://www.gem.wiki/Peguita_Oil_Field_(Colombia),operating,,,Cepsa Colombia S.A.,,4.174,-72.014,Oil and Gas Extraction Areas,OG0003110,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4611,3072,,Peguita III,https://www.gem.wiki/Peguita_III_Oil_Field_(Colombia),operating,,,Cepsa Colombia S.A.,,4.174,-72.014,Oil and Gas Extraction Areas,OG0003112,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4612,3073,,Peguita SW,https://www.gem.wiki/Peguita_SW_Oil_Field_(Colombia),operating,,,Cepsa Colombia S.A.,,4.174,-72.014,Oil and Gas Extraction Areas,OG0003113,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4613,3074,,Peñas Blancas,https://www.gem.wiki/Peñas_Blancas_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,7.167,-73.84,Oil and Gas Extraction Areas,OG0003114,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4614,3075,,Pendare,https://www.gem.wiki/Pendare_Oil_Field_(Colombia),operating,,,Tecpetrol Colombia Sas,,3.685,-71.827,Oil and Gas Extraction Areas,OG0003115,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4615,3076,,Pintado,https://www.gem.wiki/Pintado_Oil_and_Gas_Field_(Colombia),operating,,,Hocol S.A.,,4.28,-71.5,Oil and Gas Extraction Areas,OG0003123,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4616,3077,,Platanillo,https://www.gem.wiki/Platanillo_Oil_and_Gas_Field_(Colombia),operating,,,Amerisur Exploracion Colombia Ltd,,0.54,-76.291,Oil and Gas Extraction Areas,OG0003126,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4617,3078,,Provincia,https://www.gem.wiki/Provincia_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,7.339,-73.44,Oil and Gas Extraction Areas,OG0003132,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4618,3079,,Quifa,https://www.gem.wiki/Quifa_Oil_Field_(Colombia),operating,,,Frontera Energy Colombia Corp Sucursal Colombia,6781.905,3.942,-71.479,Oil and Gas Extraction Areas,OG0003136,2019,Quifa,2021,0.000772,Colombia,,,,,,,,111522.4886,,,,,,,,,,,,,,,,,operating,936.0249636999176
4619,3080,,Quillacinga,https://www.gem.wiki/Quillacinga_Oil_and_Gas_Field_(Colombia),operating,,,Vetra Exploracion Y Produccion Colombia S.A.S.,,0.386,-76.537,Oil and Gas Extraction Areas,OG0003137,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4620,3081,,Ramiriqui,https://www.gem.wiki/Ramiriqui_Oil_and_Gas_Field_(Colombia),operating,,,Cepsa Colombia S.A.,,5.24,-72.524,Oil and Gas Extraction Areas,OG0003140,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4621,3082,,Rancho Hermoso (Orocue),https://www.gem.wiki/Rancho_Hermoso_(Orocue)_Oil_and_Gas_Field_(Colombia),operating,,,Canacol Energy Colombia Sas,,5.025,-71.981,Oil and Gas Extraction Areas,OG0003141,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4622,3083,,Redondo (Arauquita),https://www.gem.wiki/Redondo_(Arauquita)_Oil_and_Gas_Field_(Colombia),operating,,,Occidental De Colombia LLC,,6.93,-71.18,Oil and Gas Extraction Areas,OG0003144,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4623,3084,,Rex NE,https://www.gem.wiki/Rex_NE_Oil_and_Gas_Field_(Colombia),operating,,,Occidental De Colombia LLC,,6.884,-71.214,Oil and Gas Extraction Areas,OG0003150,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4624,3085,,Rio Ceibas,https://www.gem.wiki/Rio_Ceibas_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,2.959,-75.163,Oil and Gas Extraction Areas,OG0003151,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4625,3086,,Rubiales,https://www.gem.wiki/Rubiales_Oil_Field_(Colombia),operating,,,Ecopetrol S.A.,27126.37,3.799,-71.443,Oil and Gas Extraction Areas,OG0003156,2019,Rubiales,2021,0.000751,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4626,3087,,Rumba,https://www.gem.wiki/Rumba_Oil_and_Gas_Field_(Colombia),operating,,,Parex Resources Colombia Ltd Sucursal,,4.88,-72.461,Oil and Gas Extraction Areas,OG0003157,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4627,3088,,Sabanero,https://www.gem.wiki/Sabanero_Oil_Field_(Colombia),operating,,,Frontera Energy Colombia Corp Sucursal Colombia,,4.089,-71.268,Oil and Gas Extraction Areas,OG0003158,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4628,3089,,Salina,https://www.gem.wiki/Salina_Oil_and_Gas_Field_(Colombia),operating,,,Petrosantander (Colombia) Inc.,,7.264,-73.513,Oil and Gas Extraction Areas,OG0003160,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4629,3090,,San Francisco (Neiva),https://www.gem.wiki/San_Francisco_(Neiva)_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,3.133,-75.367,Oil and Gas Extraction Areas,OG0003162,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4630,3091,,San Francisco (Palermo),https://www.gem.wiki/San_Francisco_(Palermo)_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,3.133,-75.367,Oil and Gas Extraction Areas,OG0003163,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4631,3092,,San Roque,https://www.gem.wiki/San_Roque_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,8.015,-73.595,Oil and Gas Extraction Areas,OG0003164,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4632,3093,,Sardinas,https://www.gem.wiki/Sardinas_Oil_Field_(Colombia),operating,,,Perenco Colombia Limited,,5.099,-71.421,Oil and Gas Extraction Areas,OG0003170,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4633,3094,,Suria,https://www.gem.wiki/Suria_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,4.052,-73.438,Oil and Gas Extraction Areas,OG0003176,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4634,3095,,Suria Sur,https://www.gem.wiki/Suria_Sur_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,4.052,-73.438,Oil and Gas Extraction Areas,OG0003177,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4635,3096,,Tello,https://www.gem.wiki/Tello_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,2.974,-75.229,Oil and Gas Extraction Areas,OG0003182,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4636,3097,,Terecay,https://www.gem.wiki/Terecay_Oil_and_Gas_Field_(Colombia),operating,,,Occidental De Colombia LLC,,6.884,-71.214,Oil and Gas Extraction Areas,OG0003186,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4637,3098,,Tibú,https://www.gem.wiki/Tibú_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,8.564,-72.66,Oil and Gas Extraction Areas,OG0003188,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4638,3099,,Tigana,https://www.gem.wiki/Tigana_Oil_Field_(Colombia),operating,,,GeoPark Colombia S.A.S.,,4.41,-72.652,Oil and Gas Extraction Areas,OG0003190,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4639,3103,,Tilodirán,https://www.gem.wiki/Tilodirán_Oil_and_Gas_Field_(Colombia),operating,,,Colombia Energy Development Co,,5.107,-72.197,Oil and Gas Extraction Areas,OG0003193,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4640,3104,,Tisquirama,https://www.gem.wiki/Tisquirama_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,8.015,-73.595,Oil and Gas Extraction Areas,OG0003194,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4641,3105,,Tua,https://www.gem.wiki/Tua_Oil_and_Gas_Field_(Colombia),operating,,,GeoPark Colombia S.A.S.,,4.41,-72.652,Oil and Gas Extraction Areas,OG0003213,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4642,3106,,Underriver (Boyaca),https://www.gem.wiki/Underriver_(Boyaca)_Oil_and_Gas_Field_(Colombia),operating,,,Mansarovar Energy Colombia Ltd,,6.321,-74.478,Oil and Gas Extraction Areas,OG0003217,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4643,3107,,Velasquez,https://www.gem.wiki/Velasquez_Oil_and_Gas_Field_(Colombia),operating,,,Mansarovar Energy Colombia Ltd,,6.131,-74.477,Oil and Gas Extraction Areas,OG0003220,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4644,3108,,Vigia Sur,https://www.gem.wiki/Vigia_Sur_Oil_and_Gas_Field_(Colombia),operating,,,Emerald Energy Plc Sucursal Colombia,,4.936,-72.209,Oil and Gas Extraction Areas,OG0003222,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4645,3109,,Yaguara,https://www.gem.wiki/Yaguara_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,2.617,-75.527,Oil and Gas Extraction Areas,OG0003227,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4646,3110,,Yaguazo,https://www.gem.wiki/Yaguazo_Oil_and_Gas_Field_(Colombia),operating,,,Frontera Energy Colombia Corp Sucursal Colombia,,5.556,-71.114,Oil and Gas Extraction Areas,OG0003228,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4647,3111,,Yariguí-Cantagallo (Bolivar),https://www.gem.wiki/Yariguí-Cantagallo_(Bolivar)_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,7.167,-73.84,Oil and Gas Extraction Areas,OG0003231,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4648,3112,,Yariguí-Cantagallo (Santander),https://www.gem.wiki/Yariguí-Cantagallo_(Santander)_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,7.167,-73.84,Oil and Gas Extraction Areas,OG0003232,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4649,3113,,Zopilote,https://www.gem.wiki/Zopilote_Oil_Field_(Colombia),operating,,,Frontera Energy Colombia Corp Sucursal Colombia,,4.894,-71.893,Oil and Gas Extraction Areas,OG0003237,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4650,3021,,Cusiana (Río Chitamena),https://www.gem.wiki/Cusiana_(Río_Chitamena)_Oil_and_Gas_Field_(Colombia),operating,,,Ecopetrol S.A.,,4.928,-72.726,Oil and Gas Extraction Areas,OG0003243,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4651,3100,,Tigana Norte,https://www.gem.wiki/Tigana_Norte_Oil_Field_(Colombia),operating,,,GeoPark Colombia S.A.S.,,4.41,-72.652,Oil and Gas Extraction Areas,OG0003256,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4652,3101,,Tigana Sur (Tauramena),https://www.gem.wiki/Tigana_Sur_(Tauramena)_Oil_Field_(Colombia),operating,,,GeoPark Colombia S.A.S.,,4.41,-72.652,Oil and Gas Extraction Areas,OG0003257,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4653,3102,,Tigana Sur (Villanueva),https://www.gem.wiki/Tigana_Sur_(Villanueva)_Oil_Field_(Colombia),operating,,,GeoPark Colombia S.A.S.,,4.41,-72.652,Oil and Gas Extraction Areas,OG0003258,2019,,,,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4654,3597,,Ogarrio,https://www.gem.wiki/Ogarrio_Oil_and_Gas_Field_(Mexico),operating,,,Wintershall DEA,,18.0148,-93.9323,Oil and Gas Extraction Areas,OG0004499,2020,,,,Mexico,,,,,,,,16929.14045,,,,,,,,,,,,,,,,,operating,936.0249636999176
4655,3947,,Troll,https://www.gem.wiki/Troll_Oil_and_Gas_Field_(Norway),operating,,,Equinor Energy AS,326355.8,60.7205,3.7039,Oil and Gas Extraction Areas,OG0004500,2023,Troll,2021,0.001444,Norway,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4656,3937,,Ormen Lange,https://www.gem.wiki/Ormen_Lange_Oil_and_Gas_Field_(Norway),operating,,,A/S Norske Shell,,63.4926,5.3495,Oil and Gas Extraction Areas,OG0004501,2021,,,,Norway,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4657,3904,,Åsgard,https://www.gem.wiki/Åsgard_Oil_and_Gas_Field_(Norway),operating,,,Equinor Energy AS,46183.04,65.0863,6.9259,Oil and Gas Extraction Areas,OG0004502,2021,Asgard,2021,0.001212,Norway,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4658,3939,,Oseberg Sør,https://www.gem.wiki/Oseberg_Sør_Oil_and_Gas_Field_(Norway),operating,,,Equinor Energy AS,70913.11,60.3791,2.8064,Oil and Gas Extraction Areas,OG0004503,2021,Oseberg Complex,2021,0.001173,Norway,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4659,3938,,Oseberg,https://www.gem.wiki/Oseberg_Oil_and_Gas_Field_(Norway),operating,,,Equinor Energy AS,70913.11,60.525,2.7809,Oil and Gas Extraction Areas,OG0004504,2021,Oseberg Complex,2021,0.001173,Norway,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4660,3943,,Snorre,https://www.gem.wiki/Snorre_Oil_and_Gas_Field_(Norway),operating,,,Equinor Energy AS,26582.49,61.4891,2.1776,Oil and Gas Extraction Areas,OG0004505,2021,Snorre,2021,0.000736,Norway,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
4661,3941,,Sleipner West,https://www.gem.wiki/Sleipner_Vest_Oil_and_Gas_Field_(Norway),operating,,,Equinor Energy AS,18007.62,58.4476,1.722,Oil and Gas Extraction Areas,OG0004506,2021,Sleipner West,2021,0.001346,Norway,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
