country,url,plant,unit,chinese_name,owner,parent,capacity,status,year,subnational,lat,lng,region
United States,https://www.gem.wiki/Glen_Lyn_Plant,Glen Lyn Plant,Unit 5,,Appalachian Power [100%],American Electric Power Co Inc [100.0%],100,retired,1944,Virginia,37.369417,-80.863014,Americas
United States,https://www.gem.wiki/Glen_Lyn_Plant,Glen Lyn Plant,Unit 6,,Appalachian Power [100%],American Electric Power Co Inc [100.0%],237.5,retired,1957,Virginia,37.369417,-80.863014,Americas
United States,https://www.gem.wiki/Good_Spring_Plant,Good Spring Plant,--,,Future Power [100%],Future Power [100.0%],270,cancelled,,Pennsylvania,40.624809,-76.484959,Americas
United States,https://www.gem.wiki/Gorgas_Steam_Plant,Gorgas Steam Plant,Unit 10,,Alabama Power [100%],Southern Co [100.0%],788.8,retired,1972,Alabama,33.645461,-87.200264,Americas
United States,https://www.gem.wiki/Gorgas_Steam_Plant,Gorgas Steam Plant,Unit 6,,Alabama Power [100%],Southern Co [100.0%],125,retired,1951,Alabama,33.645461,-87.200264,Americas
United States,https://www.gem.wiki/Gorgas_Steam_Plant,Gorgas Steam Plant,Unit 7,,Alabama Power [100%],Southern Co [100.0%],125,retired,1952,Alabama,33.645461,-87.200264,Americas
United States,https://www.gem.wiki/Gorgas_Steam_Plant,Gorgas Steam Plant,Unit 8,,Alabama Power [100%],Southern Co [100.0%],187.5,retired,1956,Alabama,33.645461,-87.200264,Americas
United States,https://www.gem.wiki/Gorgas_Steam_Plant,Gorgas Steam Plant,Unit 9,,Alabama Power [100%],Southern Co [100.0%],190.4,retired,1958,Alabama,33.645461,-87.200264,Americas
United States,https://www.gem.wiki/Grainger_Generating_Station,Grainger Generating Station,Unit 1,,Santee Cooper [100%],Santee Cooper [100.0%],85,retired,1966,South Carolina,33.825419,-79.052511,Americas
United States,https://www.gem.wiki/Grainger_Generating_Station,Grainger Generating Station,Unit 2,,Santee Cooper [100%],Santee Cooper [100.0%],85,retired,1966,South Carolina,33.825419,-79.052511,Americas
United States,https://www.gem.wiki/Grand_River_Energy_Center,Grand River Energy Center,Unit 1,,Grand River Dam Authority [100%],Grand River Dam Authority [100.0%],540,retired,1981,Oklahoma,36.188703,-95.289033,Americas
United States,https://www.gem.wiki/Grand_River_Energy_Center,Grand River Energy Center,Unit 2,,Grand River Dam Authority [100%],Grand River Dam Authority [100.0%],594,operating,1985,Oklahoma,36.188703,-95.289033,Americas
United States,https://www.gem.wiki/Grant_Town_Power_Plant,Grant Town Power Plant,Unit 1,,Modesto Irrigation District [100%],Modesto Irrigation District [100.0%],95.7,operating,1992,West Virginia,39.560277,-80.162893,Americas
United States,https://www.gem.wiki/Green_River_Generating_Station,Green River Generating Station,Unit 1,,Kentucky Utilities [100%],PPL Corp [100.0%],37.5,retired,1950,Kentucky,37.363133,-87.122142,Americas
United States,https://www.gem.wiki/Green_River_Generating_Station,Green River Generating Station,Unit 2,,Kentucky Utilities [100%],PPL Corp [100.0%],37.5,retired,1950,Kentucky,37.363133,-87.122142,Americas
United States,https://www.gem.wiki/Green_River_Generating_Station,Green River Generating Station,Unit 3,,Kentucky Utilities [100%],PPL Corp [100.0%],75,retired,1954,Kentucky,37.363133,-87.122142,Americas
United States,https://www.gem.wiki/Green_River_Generating_Station,Green River Generating Station,Unit 4,,Kentucky Utilities [100%],PPL Corp [100.0%],113.6,retired,1959,Kentucky,37.363133,-87.122142,Americas
United States,https://www.gem.wiki/Green_River_Plant,Green River Plant,--,,Southern California Edison [100%],Edison International Corp [100.0%],500,cancelled,2010,Utah,38.98023,-110.098693,Americas
United States,https://www.gem.wiki/Green_Station,Green Station,Unit 1,,Big Rivers Electric [100%],Big Rivers Electric [100.0%],293,retired,1979,Kentucky,37.646678,-87.501403,Americas
United States,https://www.gem.wiki/Green_Station,Green Station,Unit 2,,Big Rivers Electric [100%],Big Rivers Electric [100.0%],293,retired,1981,Kentucky,37.646678,-87.501403,Americas
United States,https://www.gem.wiki/Greene_County_Steam_Plant,Greene County Steam Plant,Unit 1,,Alabama Power [60%]; Mississippi Power [40%],Southern Co [100.0%],299.2,retired,1965,Alabama,32.601328,-87.781575,Americas
United States,https://www.gem.wiki/Greene_County_Steam_Plant,Greene County Steam Plant,Unit 2,,Alabama Power [60%]; Mississippi Power [40%],Southern Co [100.0%],269.2,retired,1966,Alabama,32.601328,-87.781575,Americas
United States,https://www.gem.wiki/Greene_Energy_Resource_Recovery_Project,Greene Energy Resource Recovery Project,--,,Wellington Development [100%],Wellington Development [100.0%],580,cancelled,,Pennsylvania,39.806346,-79.551528,Americas
United States,https://www.gem.wiki/Gulf_Clean_Energy_Center,Gulf Clean Energy Center,Unit 4,,Florida Power & Light [100%],NextEra Energy Inc [100.0%],93.7,retired,1959,Florida,30.565986,-87.224511,Americas
United States,https://www.gem.wiki/Gulf_Clean_Energy_Center,Gulf Clean Energy Center,Unit 5,,Florida Power & Light [100%],NextEra Energy Inc [100.0%],93.7,retired,1961,Florida,30.565986,-87.224511,Americas
United States,https://www.gem.wiki/Gulf_Clean_Energy_Center,Gulf Clean Energy Center,Unit 6,,Florida Power & Light [100%],NextEra Energy Inc [100.0%],369.7,retired,1970,Florida,30.565986,-87.224511,Americas
United States,https://www.gem.wiki/Gulf_Clean_Energy_Center,Gulf Clean Energy Center,Unit 7,,Florida Power & Light [100%],NextEra Energy Inc [100.0%],578,retired,1973,Florida,30.565986,-87.224511,Americas
United States,https://www.gem.wiki/H._Wilson_Sundt_Generating_Station,H. Wilson Sundt Generating Station,Unit 4,,Tucson Electric Power [100%],Fortis Inc [100.0%],173.3,retired,1967,Arizona,32.159761,-110.905125,Americas
United States,https://www.gem.wiki/H.B._Robinson_Steam_power_station,H.B. Robinson Steam power station,Unit 1,,Duke Energy Progress [100%],Duke Energy Corp [100.0%],206.6,retired,1960,South Carolina,34.403114,-80.156814,Americas
United States,https://www.gem.wiki/Hamilton_Municipal_Electric_Plant,Hamilton Municipal Electric Plant,Unit 9,,"City of Hamilton, Ohio [100%]","City of Hamilton, Ohio [100.0%]",50.6,retired,1975,Ohio,39.409435,-84.55452,Americas
United States,https://www.gem.wiki/Hammond_Steam_Generating_Station,Hammond Steam Generating Station,Unit 1,,Georgia Power [100%],Southern Co [100.0%],125,retired,1954,Georgia,34.253108,-85.345214,Americas
United States,https://www.gem.wiki/Hammond_Steam_Generating_Station,Hammond Steam Generating Station,Unit 2,,Georgia Power [100%],Southern Co [100.0%],125,retired,1954,Georgia,34.253108,-85.345214,Americas
United States,https://www.gem.wiki/Hammond_Steam_Generating_Station,Hammond Steam Generating Station,Unit 3,,Georgia Power [100%],Southern Co [100.0%],125,retired,1955,Georgia,34.253108,-85.345214,Americas
United States,https://www.gem.wiki/Hammond_Steam_Generating_Station,Hammond Steam Generating Station,Unit 4,,Georgia Power [100%],Southern Co [100.0%],578,retired,1970,Georgia,34.253108,-85.345214,Americas
United States,https://www.gem.wiki/Harbor_Beach_Power_Plant,Harbor Beach Power Plant,Unit 1,,DTE Electric [100%],DTE Energy Co [100.0%],121,retired,1968,Michigan,43.851828,-82.643631,Americas
United States,https://www.gem.wiki/Hardin_Generating_Station,Hardin Generating Station,Unit 1,,Heorot Power Management [100%],HEOROT POWER HOLDINGS LLC [100.0%],115.7,operating,2006,Montana,45.764342,-107.598292,Americas
United States,https://www.gem.wiki/Harding_Street_Station,Harding Street Station,Unit 5,,Indianapolis Power & Light [100%],AES Corp [100.0%],100,retired,1958,Indiana,39.709253,-86.196097,Americas
United States,https://www.gem.wiki/Harding_Street_Station,Harding Street Station,Unit 6,,Indianapolis Power & Light [100%],AES Corp [100.0%],100,retired,1961,Indiana,39.709253,-86.196097,Americas
United States,https://www.gem.wiki/Harding_Street_Station,Harding Street Station,Unit 7,,Indianapolis Power & Light [100%],AES Corp [100.0%],463,retired,1973,Indiana,39.709253,-86.196097,Americas
United States,https://www.gem.wiki/Harllee_Branch_Generating_Plant,Harllee Branch Generating Plant,Unit 1,,Georgia Power [100%],Southern Co [100.0%],299.2,retired,1965,Georgia,33.194486,-83.2996,Americas
United States,https://www.gem.wiki/Harllee_Branch_Generating_Plant,Harllee Branch Generating Plant,Unit 2,,Georgia Power [100%],Southern Co [100.0%],359,retired,1967,Georgia,33.194486,-83.2996,Americas
United States,https://www.gem.wiki/Harllee_Branch_Generating_Plant,Harllee Branch Generating Plant,Unit 3,,Georgia Power [100%],Southern Co [100.0%],544,retired,1968,Georgia,33.194486,-83.2996,Americas
United States,https://www.gem.wiki/Harllee_Branch_Generating_Plant,Harllee Branch Generating Plant,Unit 4,,Georgia Power [100%],Southern Co [100.0%],544,retired,1969,Georgia,33.194486,-83.2996,Americas
United States,https://www.gem.wiki/Harrington_Station,Harrington Station,Unit 1,,Southwestern Public Service [100%],Xcel Energy Inc [100.0%],360,operating,1976,Texas,35.299289,-101.747361,Americas
United States,https://www.gem.wiki/Harrington_Station,Harrington Station,Unit 2,,Southwestern Public Service [100%],Xcel Energy Inc [100.0%],360,operating,1978,Texas,35.299289,-101.747361,Americas
United States,https://www.gem.wiki/Harrington_Station,Harrington Station,Unit 3,,Southwestern Public Service [100%],Xcel Energy Inc [100.0%],360,operating,1980,Texas,35.299289,-101.747361,Americas
United States,https://www.gem.wiki/Harrison_power_station,Harrison power station,Unit 1,,Monongahela Power [100%],FirstEnergy Corp [100.0%],684,operating,1972,West Virginia,39.385428,-80.333397,Americas
United States,https://www.gem.wiki/Harrison_power_station,Harrison power station,Unit 2,,Monongahela Power [100%],FirstEnergy Corp [100.0%],684,operating,1973,West Virginia,39.385428,-80.333397,Americas
United States,https://www.gem.wiki/Harrison_power_station,Harrison power station,Unit 3,,Monongahela Power [100%],FirstEnergy Corp [100.0%],684,operating,1974,West Virginia,39.385428,-80.333397,Americas
United States,https://www.gem.wiki/Hatfields_Ferry_power_station,Hatfields Ferry power station,Unit 1,,FirstEnergy Solutions [100%],FirstEnergy Corp,576,retired,1969,Pennsylvania,39.856936,-79.930567,Americas
United States,https://www.gem.wiki/Hatfields_Ferry_power_station,Hatfields Ferry power station,Unit 2,,FirstEnergy Solutions [100%],FirstEnergy Corp,576,retired,1970,Pennsylvania,39.856936,-79.930567,Americas
United States,https://www.gem.wiki/Hatfields_Ferry_power_station,Hatfields Ferry power station,Unit 3,,FirstEnergy Solutions [100%],FirstEnergy Corp,576,retired,1971,Pennsylvania,39.856936,-79.930567,Americas
United States,https://www.gem.wiki/Havana_power_station,Havana power station,Unit 6,,Dynegy Midwest Generation [100%],Vistra Corp [100.0%],488,retired,1978,Illinois,40.281458,-90.079039,Americas
United States,https://www.gem.wiki/Hawthorn_Station,Hawthorn Station,Unit 5R,,Evergy Metro [100%],Evergy Inc [100.0%],565,operating,2001,Missouri,39.130683,-94.4778,Americas
United States,https://www.gem.wiki/Hayden_Station,Hayden Station,Unit 1,,Public Service Company of Colorado [75%]; PacifiCorp [24%],Xcel Energy Inc [75.5%]; Berkshire Hathaway Inc [24.5%],190,operating,1965,Colorado,40.487122,-107.185669,Americas
United States,https://www.gem.wiki/Hayden_Station,Hayden Station,Unit 2,,PacifiCorp [12%]; Public Service Company of Colorado [37%]; Salt River Project [50%],Salt River Project [50.0%]; Xcel Energy Inc [37.4%]; Berkshire Hathaway Inc [12.6%],257,operating,1976,Colorado,40.487122,-107.185669,Americas
United States,https://www.gem.wiki/Healy_Power_Plant,Healy Power Plant,Clean Coal Unit 2,,Golden Valley Electric Association [100%],Golden Valley Electric Association [100.0%],50,operating,2015,Alaska,63.854431,-148.94815,Americas
United States,https://www.gem.wiki/Henderson_One_power_station,Henderson One power station,Unit 6,,Henderson Muni Power & Light [100%],Henderson Power & Light,32.3,retired,1968,Kentucky,37.8425,-87.59111,Americas
United States,https://www.gem.wiki/Henderson_Station,Henderson Station,Unit 1,,Henderson City Utility Commission (Kentucky) [100%],Henderson City Utility Commission (Kentucky) [100.0%],200,retired,1973,Kentucky,37.646678,-87.501403,Americas
United States,https://www.gem.wiki/Henderson_Station,Henderson Station,Unit 2,,Henderson City Utility Commission (Kentucky) [100%],Henderson City Utility Commission (Kentucky) [100.0%],205,retired,1974,Kentucky,37.646678,-87.501403,Americas
United States,https://www.gem.wiki/Hennepin_power_station,Hennepin power station,Unit 1,,Dynegy Midwest Generation [100%],Vistra Corp [100.0%],75,retired,1953,Illinois,41.3032,-89.315361,Americas
United States,https://www.gem.wiki/Hennepin_power_station,Hennepin power station,Unit 2,,Dynegy Midwest Generation [100%],Vistra Corp [100.0%],231.3,retired,1959,Illinois,41.3032,-89.315361,Americas
United States,https://www.gem.wiki/Herbert_Wagner_Generating_Station,Herbert Wagner Generating Station,Unit 2,,H.A. Wagner [100%],Talen Energy Corp [100.0%],136,retired,1959,Maryland,39.178833,-76.52733,Americas
United States,https://www.gem.wiki/Herbert_Wagner_Generating_Station,Herbert Wagner Generating Station,Unit 3,,H.A. Wagner [100%],Talen Energy Corp [100.0%],359,operating,1966,Maryland,39.178833,-76.52733,Americas
United States,https://www.gem.wiki/Heskett_Station,Heskett Station,Unit 1,,Montana-Dakota Utilities [100%],MDU Resources Group Inc [100.0%],40,retired,1954,North Dakota,46.866825,-100.883781,Americas
United States,https://www.gem.wiki/Heskett_Station,Heskett Station,Unit 2,,Montana-Dakota Utilities [100%],MDU Resources Group Inc [100.0%],75,retired,1963,North Dakota,46.866825,-100.883781,Americas
United States,https://www.gem.wiki/High_Bridge_power_station,High Bridge power station,Unit 5,,Northern States Power [100%],Xcel Energy Inc [100.0%],95,retired,1956,Minnesota,44.931457,-93.111389,Americas
United States,https://www.gem.wiki/High_Bridge_power_station,High Bridge power station,Unit 6,,Northern States Power [100%],Xcel Energy Inc [100.0%],172,retired,1959,Minnesota,44.931457,-93.111389,Americas
United States,https://www.gem.wiki/Holcomb_Station,Holcomb Station,Unit 1,,Sunflower Electric Power Corporation [100%],Sunflower Electric Power Corporation [100.0%],348.7,operating,1983,Kansas,37.9307889,-100.9724694,Americas
United States,https://www.gem.wiki/Holcomb_Station,Holcomb Station,Unit 2,,Sunflower Electric Power Corporation [100%],Sunflower Electric Power Corporation [100.0%],895,cancelled,,Kansas,37.926982,-100.992659,Americas
United States,https://www.gem.wiki/Homer_City_Generating_Station,Homer City Generating Station,Unit 1,,other unknown/mixed entity types [2%]; Homer City Holdings [98%],other unknown/mixed entity types [2.0%]; NRG Energy Inc,660,retired,1969,Pennsylvania,40.513131,-79.197047,Americas
United States,https://www.gem.wiki/Homer_City_Generating_Station,Homer City Generating Station,Unit 2,,other unknown/mixed entity types [2%]; Homer City Holdings [98%],other unknown/mixed entity types [2.0%]; NRG Energy Inc,660,retired,1969,Pennsylvania,40.513131,-79.197047,Americas
United States,https://www.gem.wiki/Homer_City_Generating_Station,Homer City Generating Station,Unit 3,,other unknown/mixed entity types [2%]; Homer City Holdings [98%],other unknown/mixed entity types [2.0%]; NRG Energy Inc,692,retired,1977,Pennsylvania,40.513131,-79.197047,Americas
United States,https://www.gem.wiki/Hoot_Lake_Plant,Hoot Lake Plant,Unit 2,,Otter Tail Power [100%],Otter Tail Corp [100.0%],54,retired,1959,Minnesota,46.290364,-96.043044,Americas
United States,https://www.gem.wiki/Hoot_Lake_Plant,Hoot Lake Plant,Unit 3,,Otter Tail Power [100%],Otter Tail Corp [100.0%],75,retired,1964,Minnesota,46.290364,-96.043044,Americas
United States,https://www.gem.wiki/Hopewell_Power_Station,Hopewell Power Station,--,,Virginia Electric and Power [100%],Dominion Energy Inc [100.0%],71.1,retired,1992,Virginia,37.297396,-77.283502,Americas
United States,https://www.gem.wiki/Hudson_Generating_Station,Hudson Generating Station,Unit 2,,PSEG Fossil [100%],Parkway Generation LLC [100.0%],660,retired,1968,New Jersey,40.746828,-74.072569,Americas
United States,https://www.gem.wiki/Hugo_power_station,Hugo power station,Unit 1,,Western Farmers Electric Cooperative [100%],Western Farmers Electric Cooperative [100.0%],446,operating,1982,Oklahoma,34.014675,-95.3209667,Americas
United States,https://www.gem.wiki/Hugo_power_station,Hugo power station,Unit 2,,Western Farmers Electric Cooperative [100%],Western Farmers Electric Cooperative [100.0%],750,cancelled,2011,Oklahoma,34.014828,-95.3023708,Americas
United States,https://www.gem.wiki/Hunlock_Power_Station,Hunlock Power Station,Unit 3,,UGI Development [100%],UGI Corp [100.0%],49.9,retired,1959,Pennsylvania,41.201538,-76.069648,Americas
United States,https://www.gem.wiki/Hunter_Power_Plant,Hunter Power Plant,Unit 1,,PacifiCorp [93%]; Provo City [6%],Berkshire Hathaway Inc [93.8%]; Provo City [6.2%],525,operating,1978,Utah,39.173339,-111.028911,Americas
