country/area,project-name,fuel,unit-name,project-name-in-local-language-/-script,capacity-(mw),status,start-year,retired-year,hydrogen-capable,operator(s),owner(s),lat,lng,location-accuracy,city,state/province,region,gem-phase-id,url
China,Fujian Xiamen (Ruikeji) power station,bioenergy: refuse (municipal and industrial wastes),1-Jan,瑞科际生活垃圾资源再生示范厂,6.0,operating,2022,,,Ruikeji Renewable Energy CO LTD,,24.72324,118.273747,exact,Xinxu,Fujian,Asia,G100001021988,https://www.gem.wiki/Fujian_Xiamen_(Ruikeji)_power_station
China,Fujian Xiamen (Ruikeji) power station,bioenergy: agricultural waste (biogas),2-Jan,瑞科际生活垃圾资源再生示范厂,1.0,operating,2022,,,Ruikeji Renewable Energy CO LTD,,24.72324,118.273747,exact,Xinxu,Fujian,Asia,G100001021989,https://www.gem.wiki/Fujian_Xiamen_(Ruikeji)_power_station
China,Fujian Xiamen (Ruikeji) power station,bioenergy: agricultural waste (biogas),3-Jan,瑞科际生活垃圾资源再生示范厂,1.0,operating,2022,,,Ruikeji Renewable Energy CO LTD,,24.72324,118.273747,exact,Xinxu,Fujian,Asia,G100001021990,https://www.gem.wiki/Fujian_Xiamen_(Ruikeji)_power_station
China,Fujian Xianyou power station,bioenergy: refuse (municipal and industrial wastes),1,仙游县垃圾处理（焚烧发电）厂,12.0,operating,2019,,,Xianyou Xinghong Environmental Protection Power CO LTD,,25.412823,118.643684,exact,Shufeng,Fujian,Asia,G100001021049,https://www.gem.wiki/Fujian_Xianyou_power_station
China,Fujian Xianyou power station,bioenergy: refuse (municipal and industrial wastes),2,仙游县垃圾处理（焚烧发电）厂,12.0,cancelled,,,,Xianyou Xinghong Environmental Protection Power CO LTD,,25.412823,118.643684,exact,Shufeng,Fujian,Asia,G100001021050,https://www.gem.wiki/Fujian_Xianyou_power_station
China,Fujian Zhangzhou Bangshan power station,bioenergy: refuse (municipal and industrial wastes),1-Jan,漳州蒲姜岭生活垃圾焚烧发电厂,9.0,operating,2014,,,Zhangzhou Environmental Renewable Energy CO LTD,,24.469133,117.741661,exact,Bangshan,Fujian,Asia,G100001021718,https://www.gem.wiki/Fujian_Zhangzhou_Bangshan_power_station
China,Fujian Zhangzhou Bangshan power station,bioenergy: refuse (municipal and industrial wastes),2-Jan,漳州蒲姜岭生活垃圾焚烧发电厂,9.0,operating,2014,,,Zhangzhou Environmental Renewable Energy CO LTD,,24.469133,117.741661,exact,Bangshan,Fujian,Asia,G100001021719,https://www.gem.wiki/Fujian_Zhangzhou_Bangshan_power_station
China,Fujian Zhangzhou Bangshan power station,bioenergy: refuse (municipal and industrial wastes),2,漳州蒲姜岭生活垃圾焚烧发电厂,22.0,operating,2020,,,Zhangzhou Environmental Renewable Energy CO LTD,,24.469133,117.741661,exact,Bangshan,Fujian,Asia,G100001021720,https://www.gem.wiki/Fujian_Zhangzhou_Bangshan_power_station
China,Gansu Gaolan power station,bioenergy: refuse (municipal and industrial wastes),1-Jan,甘肃皋兰垃圾焚烧发电项目,20.0,operating,2016,,,Lanzhou Fengquan Environmental Protection Power,Jiangsu Yongying Environmental Protection Technology Co Ltd [100%],36.1484,103.7933,approximate,,Gansu,Asia,G100001018806,https://www.gem.wiki/Gansu_Gaolan_power_station
China,Gansu Gaolan power station,bioenergy: refuse (municipal and industrial wastes),2-Jan,甘肃皋兰垃圾焚烧发电项目,20.0,operating,2016,,,Lanzhou Fengquan Environmental Protection Power,Jiangsu Yongying Environmental Protection Technology Co Ltd [100%],36.1484,103.7933,approximate,,Gansu,Asia,G100001018807,https://www.gem.wiki/Gansu_Gaolan_power_station
China,Gansu Jiuquan power station,bioenergy: refuse (municipal and industrial wastes),1,酒泉海创生活垃圾焚烧发电项目,12.0,operating,2021,,,Jiuquan Haichuang Environmental Protection Energy CO LTD,,39.685333,98.526537,exact,,Gansu,Asia,G100001022135,https://www.gem.wiki/Gansu_Jiuquan_power_station
China,Gansu Lintao power station,"bioenergy: refuse (municipal and industrial wastes), bioenergy: wastewater and sewage sludge (solids or biogas)",1,临洮县光大生活垃圾焚烧发电项目,9.0,operating,2021,,,Everbright Green Environmental Protection Urban and Rural Renewable Energy (Lintao) CO LTD,,35.77723,103.709064,exact,Zhongpu,Gansu,Asia,G100001021593,https://www.gem.wiki/Gansu_Lintao_power_station
China,Gansu Qingyang Xifeng District power station,bioenergy: refuse (municipal and industrial wastes),1,庆阳市生活垃圾焚烧发电厂,12.0,operating,2020,,,Qingyang Shengyuan Environmental Protection Power CO LTD,,35.580599,107.601355,exact,Xiaojin,Gansu,Asia,G100001022228,https://www.gem.wiki/Gansu_Qingyang_Xifeng_District_power_station
China,Gansu Qingyang Xifeng District power station,bioenergy: refuse (municipal and industrial wastes),2,庆阳市生活垃圾焚烧发电厂,12.0,operating,2022,,,Qingyang Shengyuan Environmental Protection Power CO LTD,,35.580599,107.601355,exact,Xiaojin,Gansu,Asia,G100001022229,https://www.gem.wiki/Gansu_Qingyang_Xifeng_District_power_station
China,Gansu Zhangye (West China Energy) power station,bioenergy: refuse (municipal and industrial wastes),1-Jan,张掖市（华西能源）生活垃圾焚烧发电项目,6.0,operating,2021,,,West China Energy Zhangye Biomass Power Generation CO LTD,,39.054218,100.496433,exact,,Gansu,Asia,G100001018808,https://www.gem.wiki/Gansu_Zhangye_(West_China_Energy)_power_station
China,Gansu Zhangye (West China Energy) power station,bioenergy: refuse (municipal and industrial wastes),2-Jan,张掖市（华西能源）生活垃圾焚烧发电项目,6.0,operating,2021,,,West China Energy Zhangye Biomass Power Generation CO LTD,,39.054218,100.496433,exact,,Gansu,Asia,G100001018809,https://www.gem.wiki/Gansu_Zhangye_(West_China_Energy)_power_station
India,GM Sugars power station,bioenergy: agricultural waste (solids),1,,18.0,operating,,,,GM Sugars,GM Sugars Ltd,12.97596752,77.57906728,approximate,,,Asia,G100001021430,https://www.gem.wiki/GM_Sugars_power_station
China,Guangdong Chao'an power station,bioenergy: refuse (municipal and industrial wastes),1-Jan,"深能潮安垃圾焚烧发电厂, 潮州市潮安区垃圾焚烧发电厂项目, 深能环保潮安能源生态园",15.0,operating,2018,,,Chaozhou Shenneng Environmental Protection CO LTD,,23.488928,116.574726,exact,Shaxi,Guangdong,Asia,G100001021071,https://www.gem.wiki/Guangdong_Chao'an_power_station
China,Guangdong Chao'an power station,bioenergy: refuse (municipal and industrial wastes),2-Jan,"深能潮安垃圾焚烧发电厂, 潮州市潮安区垃圾焚烧发电厂项目, 深能环保潮安能源生态园",15.0,operating,2018,,,Chaozhou Shenneng Environmental Protection CO LTD,,23.488928,116.574726,exact,Shaxi,Guangdong,Asia,G100001021072,https://www.gem.wiki/Guangdong_Chao'an_power_station
China,Guangdong Dongguan Houjie power station,bioenergy: refuse (municipal and industrial wastes),1-Feb,厚街环保热电厂,12.0,operating,2011,,,Dongguan Zhineng Renewable Resources Power Generation CO LTD,Shanghai Kaineng New Technology Engineering CO LTD,22.898064,113.676344,exact,Houjie,Guangdong,Asia,G100001021081,https://www.gem.wiki/Guangdong_Dongguan_Houjie_power_station
China,Guangdong Dongguan Houjie power station,bioenergy: refuse (municipal and industrial wastes),2-Feb,厚街环保热电厂,12.0,operating,2011,,,Dongguan Zhineng Renewable Resources Power Generation CO LTD,Shanghai Kaineng New Technology Engineering CO LTD,22.898064,113.676344,exact,Houjie,Guangdong,Asia,G100001021082,https://www.gem.wiki/Guangdong_Dongguan_Houjie_power_station
China,Guangdong Dongguan Nancheng District power station,bioenergy: refuse (municipal and industrial wastes),1-Jan,东莞市区环保热电厂,15.0,operating,2013,,,Dongguan Yuefeng Environmental Protection Power CO LTD,,22.945705,113.763403,exact,Nancheng Residential District,Guangdong,Asia,G100001021176,https://www.gem.wiki/Guangdong_Dongguan_Nancheng_District_power_station
China,Guangdong Dongguan Nancheng District power station,bioenergy: refuse (municipal and industrial wastes),2-Jan,东莞市区环保热电厂,15.0,operating,2013,,,Dongguan Yuefeng Environmental Protection Power CO LTD,,22.945705,113.763403,exact,Nancheng Residential District,Guangdong,Asia,G100001021177,https://www.gem.wiki/Guangdong_Dongguan_Nancheng_District_power_station
China,Guangdong Dongguan Nancheng District power station,bioenergy: refuse (municipal and industrial wastes),3-Jan,东莞市区环保热电厂,12.0,operating,2013,,,Dongguan Yuefeng Environmental Protection Power CO LTD,,22.945705,113.763403,exact,Nancheng Residential District,Guangdong,Asia,G100001021178,https://www.gem.wiki/Guangdong_Dongguan_Nancheng_District_power_station
China,Guangdong Dongguan Nancheng District power station,bioenergy: refuse (municipal and industrial wastes),1-Feb,东莞市区环保热电厂,18.0,operating,2017,,,Dongguan Yuefeng Environmental Protection Power CO LTD,,22.945705,113.763403,exact,Nancheng Residential District,Guangdong,Asia,G100001021179,https://www.gem.wiki/Guangdong_Dongguan_Nancheng_District_power_station
China,Guangdong Dongguan Nancheng District power station,bioenergy: refuse (municipal and industrial wastes),2-Feb,东莞市区环保热电厂,18.0,operating,2017,,,Dongguan Yuefeng Environmental Protection Power CO LTD,,22.945705,113.763403,exact,Nancheng Residential District,Guangdong,Asia,G100001021180,https://www.gem.wiki/Guangdong_Dongguan_Nancheng_District_power_station
China,Guangdong Gaozhou City (Langkun) power station,bioenergy: refuse (municipal and industrial wastes),1,茂名高州生态环境园,25.0,operating,2021,,,Langkun Environmental Protection Energy (Maoming) CO LTD,,21.825903,110.831885,exact,,Guangdong,Asia,G100001021789,https://www.gem.wiki/Guangdong_Gaozhou_City_(Langkun)_power_station
China,Guangdong Huazhou power station,bioenergy: refuse (municipal and industrial wastes),1,化州市绿能环保发电项目,12.0,operating,2019,,,Huazhou Shenneng Environmental Protection CO LTD,Shenzhen Energy and Environmental Protection Co Ltd,21.754581,110.601885,exact,Ligang,Guangdong,Asia,G100001021934,https://www.gem.wiki/Guangdong_Huazhou_power_station
China,Guangdong Jiangmen Xinhui District power station,bioenergy: refuse (municipal and industrial wastes),1-Jan,广东江门新会区垃圾焚烧发电项目,18.0,operating,2023,,,Jiangmen Xinhui Kangheng Environmental Protection,Jiangmen Xinhui District Oasis Environmental Protection Co Ltd [10%]; Shanghai Kangheng Environment Co Ltd [90%],22.2963,113.1425,approximate,,Guangdong,Asia,G100000202339,https://www.gem.wiki/Guangdong_Jiangmen_Xinhui_District_power_station
China,Guangdong Jiangmen Xinhui District power station,bioenergy: refuse (municipal and industrial wastes),2-Jan,广东江门新会区垃圾焚烧发电项目,18.0,operating,2023,,,Jiangmen Xinhui Kangheng Environmental Protection,Jiangmen Xinhui District Oasis Environmental Protection Co Ltd [10%]; Shanghai Kangheng Environment Co Ltd [90%],22.2963,113.1425,approximate,,Guangdong,Asia,G100001018815,https://www.gem.wiki/Guangdong_Jiangmen_Xinhui_District_power_station
China,Guangdong Jieyang power station,bioenergy: refuse (municipal and industrial wastes),1,广东揭阳垃圾焚烧发电项目,25.0,operating,2019,,,Ousheng Green Fuel (Jieyang) CO LTD,,23.657291,116.486069,exact,,Guangdong,Asia,G100001018816,https://www.gem.wiki/Guangdong_Jieyang_power_station
China,Guangdong Lechang City power station,bioenergy: refuse (municipal and industrial wastes),1,乐昌市循环经济环保园垃圾焚烧发电项目,12.0,operating,2021,,,Everbright Environmental Protection Energy (Lechang) CO LTD,,25.074523,113.354145,exact,Lecheng Residential District,Guangdong,Asia,G100001021383,https://www.gem.wiki/Guangdong_Lechang_City_power_station
China,Guangdong Longmen power station,bioenergy: refuse (municipal and industrial wastes),1,广东省惠州市龙门县垃圾焚烧发电项目,15.0,operating,2020,,,Everbright Environmental Protection Energy (Longmen) CO LTD,,23.671941,114.229793,exact,Longhua,Guangdong,Asia,G100001021382,https://www.gem.wiki/Guangdong_Longmen_power_station
China,Guangdong Lufeng power station,bioenergy: refuse (municipal and industrial wastes),1-Jan,陆丰市（东南）生活垃圾焚烧发电厂,15.0,operating,2018,,,Lufeng Yuefeng Environmental Protection Power CO LTD,,22.887866,115.930329,exact,Nantang,Guangdong,Asia,G100001020935,https://www.gem.wiki/Guangdong_Lufeng_power_station
China,Guangdong Lufeng power station,bioenergy: refuse (municipal and industrial wastes),2-Jan,陆丰市（东南）生活垃圾焚烧发电厂,15.0,operating,2018,,,Lufeng Yuefeng Environmental Protection Power CO LTD,,22.887866,115.930329,exact,Nantang,Guangdong,Asia,G100001020936,https://www.gem.wiki/Guangdong_Lufeng_power_station
China,Guangdong Machong power station,bioenergy: refuse (municipal and industrial wastes),1-Jan,麻涌环保热电厂,18.0,operating,2017,,,Guangdong Dongshi Environment,,23.009855,113.590869,exact,Machong,Guangdong,Asia,G100001021781,https://www.gem.wiki/Guangdong_Machong_power_station
China,Guangdong Machong power station,bioenergy: refuse (municipal and industrial wastes),2-Jan,麻涌环保热电厂,18.0,operating,2017,,,Guangdong Dongshi Environment,,23.009855,113.590869,exact,Machong,Guangdong,Asia,G100001021782,https://www.gem.wiki/Guangdong_Machong_power_station
China,Guangdong Maoming (Yongcheng) power station,bioenergy: refuse (municipal and industrial wastes),1-Jan,茂名市生活垃圾焚烧发电项目,12.0,operating,2013,,,Maoming Yongcheng Environmental Resources Development CO LTD,,21.706253,110.824072,exact,Gongguan,Guangdong,Asia,G100001020704,https://www.gem.wiki/Guangdong_Maoming_(Yongcheng)_power_station
China,Guangdong Maoming (Yongcheng) power station,bioenergy: refuse (municipal and industrial wastes),2-Jan,茂名市生活垃圾焚烧发电项目,12.0,operating,2013,,,Maoming Yongcheng Environmental Resources Development CO LTD,,21.706253,110.824072,exact,Gongguan,Guangdong,Asia,G100001020705,https://www.gem.wiki/Guangdong_Maoming_(Yongcheng)_power_station
China,Guangdong Meizhou (Sanfeng) power station,bioenergy: refuse (municipal and industrial wastes),1,梅州市环保能源（生活垃圾焚烧）发电项目,18.0,operating,2019,,,Meizhou Sanfeng Environmental Protection Energy CO LTD,,24.29989,116.179018,exact,Xiyang,Guangdong,Asia,G100001020658,https://www.gem.wiki/Guangdong_Meizhou_(Sanfeng)_power_station
China,Guangdong Meizhou (Sanfeng) power station,bioenergy: refuse (municipal and industrial wastes),2,梅州市环保能源（生活垃圾焚烧）发电项目,18.0,pre-construction,,,,Meizhou Sanfeng Environmental Protection Energy CO LTD,,24.29989,116.179018,exact,Xiyang,Guangdong,Asia,G100001020659,https://www.gem.wiki/Guangdong_Meizhou_(Sanfeng)_power_station
China,Guangdong Qingyuan (Zhongtian) power station,bioenergy: refuse (municipal and industrial wastes),1-Jan,"清远市清城区生活垃圾焚烧发电厂, 清远市绿能环保发电项目",25.0,operating,2021,,,Qingyuan Zhongtian New Energy CO LTD,Canvest Environmental Protection Group CO LTD,23.840227,113.331645,exact,Feilaixia,Guangdong,Asia,G100001021811,https://www.gem.wiki/Guangdong_Qingyuan_(Zhongtian)_power_station
China,Guangdong Qingyuan (Zhongtian) power station,bioenergy: refuse (municipal and industrial wastes),2-Jan,"清远市清城区生活垃圾焚烧发电厂, 清远市绿能环保发电项目",25.0,operating,2021,,,Qingyuan Zhongtian New Energy CO LTD,Canvest Environmental Protection Group CO LTD,23.840227,113.331645,exact,Feilaixia,Guangdong,Asia,G100001021814,https://www.gem.wiki/Guangdong_Qingyuan_(Zhongtian)_power_station
China,Guangdong Shantou Chaonan power station,"bioenergy: refuse (municipal and industrial wastes), bioenergy: wastewater and sewage sludge (solids or biogas)",1-Jan,汕头市潮南区生活垃圾焚烧发电厂,10.0,operating,2018,,,CECEP (Shantou Chaonan) Environmental Energy CO LTD,China National Environmental Protection Group,23.174085,116.398478,exact,Liangying,Guangdong,Asia,G100001020708,https://www.gem.wiki/Guangdong_Shantou_Chaonan_power_station
China,Guangdong Shantou Chaonan power station,"bioenergy: refuse (municipal and industrial wastes), bioenergy: wastewater and sewage sludge (solids or biogas)",2-Jan,汕头市潮南区生活垃圾焚烧发电厂,10.0,operating,2018,,,CECEP (Shantou Chaonan) Environmental Energy CO LTD,China National Environmental Protection Group,23.174085,116.398478,exact,Liangying,Guangdong,Asia,G100001020709,https://www.gem.wiki/Guangdong_Shantou_Chaonan_power_station
China,Guangdong Shantou Chaonan power station,bioenergy: refuse (municipal and industrial wastes),2,汕头市潮南区生活垃圾焚烧发电厂,20.0,operating,2021,,,CECEP (Shantou Chaonan) Environmental Energy CO LTD,China National Environmental Protection Group,23.174085,116.398478,exact,Liangying,Guangdong,Asia,G100001020710,https://www.gem.wiki/Guangdong_Shantou_Chaonan_power_station
China,Guangdong Shantou Chenghai District power station,bioenergy: refuse (municipal and industrial wastes),1,汕头市澄海洁源垃圾发电厂,7.5,operating,2015,,,Shantou Chenghai Jieyuan Waste to Energy Plant CO LTD,,23.543326,116.788635,exact,Xinan,Guangdong,Asia,G100001021605,https://www.gem.wiki/Guangdong_Shantou_Chenghai_District_power_station
